Date,Open,High,Low,Close,Volume,Adj Close,SPreturn,Lag1,Lag2,Lag3,Lag4,Lag5,Direction,SPrange,Year,Month,Day,Weekday
37783,984.840027,997.47998,981.609985,997.47998,1520000000,997.47998,1.283452404,0.912978806,-1.197661059,-0.24037055,0.395443811,1.510971225,Up,15.869995,2003,6,11,4
37784,997.47998,1002.73999,991.27002,998.51001,1553100000,998.51001,0.103263225,1.283452404,0.912978806,-1.197661059,-0.24037055,0.395443811,Up,11.46997,2003,6,12,5
37785,998.51001,1000.919983,984.27002,988.609985,1271600000,988.609985,-0.991479795,0.103263225,1.283452404,0.912978806,-1.197661059,-0.24037055,Down,16.649963,2003,6,13,6
37788,988.609985,1010.859985,988.609985,1010.73999,1345900000,1010.73999,2.238497015,-0.991479795,0.103263225,1.283452404,0.912978806,-1.197661059,Up,22.25,2003,6,16,2
37789,1010.73999,1015.330017,1007.039978,1011.659973,1479700000,1011.659973,0.091020738,2.238497015,-0.991479795,0.103263225,1.283452404,0.912978806,Up,8.290039,2003,6,17,3
37790,1011.659973,1015.119995,1004.609985,1010.090027,1488900000,1010.090027,-0.155185145,0.091020738,2.238497015,-0.991479795,0.103263225,1.283452404,Down,10.51001,2003,6,18,4
37791,1010.090027,1011.219971,993.080017,994.700012,1530100000,994.700012,-1.523628052,-0.155185145,0.091020738,2.238497015,-0.991479795,0.103263225,Down,18.139954,2003,6,19,5
37792,994.700012,1002.090027,993.359985,995.690002,1698000000,995.690002,0.099526489,-1.523628052,-0.155185145,0.091020738,2.238497015,-0.991479795,Up,8.730042,2003,6,20,6
37795,995.690002,995.690002,977.400024,981.640015,1398100000,981.640015,-1.411080454,0.099526489,-1.523628052,-0.155185145,0.091020738,2.238497015,Down,18.289978,2003,6,23,2
37796,981.640015,987.840027,979.080017,983.450012,1388300000,983.450012,0.184385006,-1.411080454,0.099526489,-1.523628052,-0.155185145,0.091020738,Up,8.76001,2003,6,24,3
37797,983.450012,991.640015,974.859985,975.320007,1459200000,975.320007,-0.826682078,0.184385006,-1.411080454,0.099526489,-1.523628052,-0.155185145,Down,16.78003,2003,6,25,4
37798,975.320007,986.530029,973.799988,985.820007,1387400000,985.820007,1.076569733,-0.826682078,0.184385006,-1.411080454,0.099526489,-1.523628052,Up,12.730041,2003,6,26,5
37799,985.820007,988.880005,974.289978,976.219971,1267800000,976.219971,-0.973812251,1.076569733,-0.826682078,0.184385006,-1.411080454,0.099526489,Down,14.590027,2003,6,27,6
37802,976.219971,983.609985,973.599976,974.5,1587200000,974.5,-0.176186828,-0.973812251,1.076569733,-0.826682078,0.184385006,-1.411080454,Down,10.010009,2003,6,30,2
37803,974.5,983.26001,962.099976,982.320007,1460200000,982.320007,0.80246352,-0.176186828,-0.973812251,1.076569733,-0.826682078,0.184385006,Up,21.160034,2003,7,1,3
37804,982.320007,993.780029,982.320007,993.75,1519300000,993.75,1.163571231,0.80246352,-0.176186828,-0.973812251,1.076569733,-0.826682078,Up,11.460022,2003,7,2,4
37805,993.75,995,983.340027,985.700012,775900000,985.700012,-0.810061686,1.163571231,0.80246352,-0.176186828,-0.973812251,1.076569733,Down,11.659973,2003,7,3,5
37809,985.700012,1005.559998,985.700012,1004.419983,1429100000,1004.419983,1.899154994,-0.810061686,1.163571231,0.80246352,-0.176186828,-0.973812251,Up,19.859986,2003,7,7,2
37810,1004.419983,1008.919983,998.72998,1007.840027,1565700000,1007.840027,0.340499398,1.899154994,-0.810061686,1.163571231,0.80246352,-0.176186828,Up,10.190003,2003,7,8,3
37811,1007.840027,1010.429993,998.169983,1002.210022,1618000000,1002.210022,-0.558620897,0.340499398,1.899154994,-0.810061686,1.163571231,0.80246352,Down,12.26001,2003,7,9,4
37812,1002.210022,1002.210022,983.630005,988.700012,1465700000,988.700012,-1.348021842,-0.558620897,0.340499398,1.899154994,-0.810061686,1.163571231,Down,18.580017,2003,7,10,5
37813,988.700012,1000.859985,988.700012,998.140015,1212700000,998.140015,0.954789409,-1.348021842,-0.558620897,0.340499398,1.899154994,-0.810061686,Up,12.159973,2003,7,11,6
37816,998.140015,1015.409973,998.140015,1003.859985,1448900000,1003.859985,0.573062888,0.954789409,-1.348021842,-0.558620897,0.340499398,1.899154994,Up,17.269958,2003,7,14,2
37817,1003.859985,1009.609985,996.669983,1000.419983,1518600000,1000.419983,-0.34267747,0.573062888,0.954789409,-1.348021842,-0.558620897,0.340499398,Down,12.940002,2003,7,15,3
37818,1000.419983,1003.469971,989.299988,994.090027,1662000000,994.090027,-0.632729864,-0.34267747,0.573062888,0.954789409,-1.348021842,-0.558620897,Down,14.169983,2003,7,16,4
37819,994,994,978.599976,981.72998,1661400000,981.72998,-1.243352882,-0.632729864,-0.34267747,0.573062888,0.954789409,-1.348021842,Down,15.400024,2003,7,17,5
37820,981.72998,994.25,981.710022,993.320007,1365200000,993.320007,1.18057177,-1.243352882,-0.632729864,-0.34267747,0.573062888,0.954789409,Up,12.539978,2003,7,18,6
37823,993.320007,993.320007,975.630005,978.799988,1254200000,978.799988,-1.46176649,1.18057177,-1.243352882,-0.632729864,-0.34267747,0.573062888,Down,17.690002,2003,7,21,2
37824,978.799988,990.289978,976.080017,988.109985,1439700000,988.109985,0.951164397,-1.46176649,1.18057177,-1.243352882,-0.632729864,-0.34267747,Up,14.209961,2003,7,22,3
37825,988.109985,989.859985,979.789978,988.609985,1362700000,988.609985,0.050601654,0.951164397,-1.46176649,1.18057177,-1.243352882,-0.632729864,Up,10.070007,2003,7,23,4
37826,988.609985,998.890015,981.070007,981.599976,1559000000,981.599976,-0.709077301,0.050601654,0.951164397,-1.46176649,1.18057177,-1.243352882,Down,17.820008,2003,7,24,5
37827,981.599976,998.710022,977.48999,998.679993,1397500000,998.679993,1.740018074,-0.709077301,0.050601654,0.951164397,-1.46176649,1.18057177,Up,21.220032,2003,7,25,6
37830,998.679993,1000.679993,993.590027,996.52002,1328600000,996.52002,-0.216282795,1.740018074,-0.709077301,0.050601654,0.951164397,-1.46176649,Down,7.089966,2003,7,28,2
37831,996.52002,998.640015,984.150024,989.280029,1508900000,989.280029,-0.726527401,-0.216282795,1.740018074,-0.709077301,0.050601654,0.951164397,Down,14.489991,2003,7,29,3
37832,989.280029,992.619995,985.960022,987.48999,1391900000,987.48999,-0.18094361,-0.726527401,-0.216282795,1.740018074,-0.709077301,0.050601654,Down,6.659973,2003,7,30,4
37833,987.48999,1004.590027,987.48999,990.309998,1608000000,990.309998,0.285573325,-0.18094361,-0.726527401,-0.216282795,1.740018074,-0.709077301,Up,17.100037,2003,7,31,5
37834,990.309998,990.309998,978.859985,980.150024,1390600000,980.150024,-1.025938749,0.285573325,-0.18094361,-0.726527401,-0.216282795,1.740018074,Down,11.450013,2003,8,1,6
37837,980.150024,985.75,966.789978,982.820007,1318700000,982.820007,0.272405544,-1.025938749,0.285573325,-0.18094361,-0.726527401,-0.216282795,Up,18.960022,2003,8,4,2
37838,982.820007,982.820007,964.969971,965.460022,1351700000,965.460022,-1.766344282,0.272405544,-1.025938749,0.285573325,-0.18094361,-0.726527401,Down,17.850036,2003,8,5,3
37839,965.460022,975.73999,960.840027,967.080017,1491000000,967.080017,0.16779514,-1.766344282,0.272405544,-1.025938749,0.285573325,-0.18094361,Up,14.899963,2003,8,6,4
37840,967.080017,974.890015,963.820007,974.119995,1389300000,974.119995,0.727962307,0.16779514,-1.766344282,0.272405544,-1.025938749,0.285573325,Up,11.070008,2003,8,7,5
37841,974.119995,980.570007,973.830017,977.590027,1086600000,977.590027,0.356222233,0.727962307,0.16779514,-1.766344282,0.272405544,-1.025938749,Up,6.73999,2003,8,8,6
37844,977.590027,985.460022,974.210022,980.590027,1022200000,980.590027,0.306877108,0.356222233,0.727962307,0.16779514,-1.766344282,0.272405544,Up,11.25,2003,8,11,2
37845,980.590027,990.409973,979.900024,990.349976,1132300000,990.349976,0.995313916,0.306877108,0.356222233,0.727962307,0.16779514,-1.766344282,Up,10.509949,2003,8,12,3
37846,990.349976,992.5,980.849976,984.030029,1208800000,984.030029,-0.638152891,0.995313916,0.306877108,0.356222233,0.727962307,0.16779514,Down,11.650024,2003,8,13,4
37847,984.030029,991.909973,980.359985,990.51001,1186800000,990.51001,0.658514558,-0.638152891,0.995313916,0.306877108,0.356222233,0.727962307,Up,11.549988,2003,8,14,5
37848,990.51001,992.390015,987.099976,990.669983,636370000,990.669983,0.016150569,0.658514558,-0.638152891,0.995313916,0.306877108,0.356222233,Up,5.290039,2003,8,15,6
37851,990.669983,1000.349976,990.669983,999.73999,1127600000,999.73999,0.915542729,0.016150569,0.658514558,-0.638152891,0.995313916,0.306877108,Up,9.679993,2003,8,18,2
37852,999.73999,1003.299988,995.299988,1002.349976,1300600000,1002.349976,0.26106648,0.915542729,0.016150569,0.658514558,-0.638152891,0.995313916,Up,8,2003,8,19,3
37853,1002.349976,1003.539978,996.619995,1000.299988,1210800000,1000.299988,-0.204518187,0.26106648,0.915542729,0.016150569,0.658514558,-0.638152891,Down,6.919983,2003,8,20,4
37854,1000.299988,1009.530029,999.330017,1003.27002,1407100000,1003.27002,0.296914129,-0.204518187,0.26106648,0.915542729,0.016150569,0.658514558,Up,10.200012,2003,8,21,5
37855,1003.27002,1011.01001,992.619995,993.059998,1308900000,993.059998,-1.017674384,0.296914129,-0.204518187,0.26106648,0.915542729,0.016150569,Down,18.390015,2003,8,22,6
37858,993.059998,993.710022,987.909973,993.710022,971700000,993.710022,0.065456669,-1.017674384,0.296914129,-0.204518187,0.26106648,0.915542729,Up,5.800049,2003,8,25,2
37859,993.710022,997.929993,983.570007,996.72998,1178700000,996.72998,0.303907371,0.065456669,-1.017674384,0.296914129,-0.204518187,0.26106648,Up,14.359986,2003,8,26,3
37860,996.72998,998.049988,993.330017,996.789978,1051400000,996.789978,0.006019484,0.303907371,0.065456669,-1.017674384,0.296914129,-0.204518187,Up,4.719971,2003,8,27,4
37861,996.789978,1004.119995,991.419983,1002.840027,1165200000,1002.840027,0.606953233,0.006019484,0.303907371,0.065456669,-1.017674384,0.296914129,Up,12.700012,2003,8,28,5
37862,1002.840027,1008.849976,999.52002,1008.01001,945100000,1008.01001,0.515534169,0.606953233,0.006019484,0.303907371,0.065456669,-1.017674384,Up,9.329956,2003,8,29,6
37866,1008.01001,1022.590027,1005.72998,1021.98999,1470500000,1021.98999,1.386889005,0.515534169,0.606953233,0.006019484,0.303907371,0.065456669,Up,16.860047,2003,9,2,3
37867,1021.98999,1029.339966,1021.98999,1026.27002,1675600000,1026.27002,0.41879373,1.386889005,0.515534169,0.606953233,0.006019484,0.303907371,Up,7.349976,2003,9,3,4
37868,1026.27002,1029.170044,1022.190002,1027.969971,1453900000,1027.969971,0.165643638,0.41879373,1.386889005,0.515534169,0.606953233,0.006019484,Up,6.980042,2003,9,4,5
37869,1027.969971,1029.209961,1018.190002,1021.390015,1465200000,1021.390015,-0.640092239,0.165643638,0.41879373,1.386889005,0.515534169,0.606953233,Down,11.019959,2003,9,5,6
37872,1021.390015,1032.410034,1021.390015,1031.640015,1299300000,1031.640015,1.003534384,-0.640092239,0.165643638,0.41879373,1.386889005,0.515534169,Up,11.020019,2003,9,8,2
37873,1031.640015,1031.640015,1021.140015,1023.169983,1414800000,1023.169983,-0.821025927,1.003534384,-0.640092239,0.165643638,0.41879373,1.386889005,Down,10.5,2003,9,9,3
37874,1023.169983,1023.169983,1009.73999,1010.919983,1582100000,1010.919983,-1.197259517,-0.821025927,1.003534384,-0.640092239,0.165643638,0.41879373,Down,13.429993,2003,9,10,4
37875,1010.919983,1020.880005,1010.919983,1016.419983,1335900000,1016.419983,0.544058886,-1.197259517,-0.821025927,1.003534384,-0.640092239,0.165643638,Up,9.960022,2003,9,11,5
37876,1016.419983,1019.650024,1007.710022,1018.630005,1236700000,1018.630005,0.217431971,0.544058886,-1.197259517,-0.821025927,1.003534384,-0.640092239,Up,11.940002,2003,9,12,6
37879,1018.630005,1019.789978,1013.590027,1014.809998,1151300000,1014.809998,-0.375014184,0.217431971,0.544058886,-1.197259517,-0.821025927,1.003534384,Down,6.199951,2003,9,15,2
37880,1014.809998,1029.660034,1014.809998,1029.319946,1403200000,1029.319946,1.429819181,-0.375014184,0.217431971,0.544058886,-1.197259517,-0.821025927,Up,14.850036,2003,9,16,3
37881,1029.319946,1031.339966,1024.530029,1025.969971,1338210000,1025.969971,-0.325455172,1.429819181,-0.375014184,0.217431971,0.544058886,-1.197259517,Down,6.809937,2003,9,17,4
37882,1025.969971,1040.160034,1025.75,1039.579956,1498800000,1039.579956,1.326548085,-0.325455172,1.429819181,-0.375014184,0.217431971,0.544058886,Up,14.410034,2003,9,18,5
37883,1039.579956,1040.290039,1031.890015,1036.300049,1518600000,1036.300049,-0.315503101,1.326548085,-0.325455172,1.429819181,-0.375014184,0.217431971,Down,8.400024,2003,9,19,6
37886,1036.300049,1036.300049,1018.299988,1022.820007,1278800000,1022.820007,-1.300785618,-0.315503101,1.326548085,-0.325455172,1.429819181,-0.375014184,Down,18.000061,2003,9,22,2
37887,1022.820007,1030.119995,1021.539978,1029.030029,1301700000,1029.030029,0.607147099,-1.300785618,-0.315503101,1.326548085,-0.325455172,1.429819181,Up,8.580017,2003,9,23,3
37888,1029.030029,1029.829956,1008.929993,1009.380005,1556000000,1009.380005,-1.909567597,0.607147099,-1.300785618,-0.315503101,1.326548085,-0.325455172,Down,20.899963,2003,9,24,4
37889,1009.380005,1015.969971,1003.26001,1003.27002,1530000000,1003.27002,-0.60532059,-1.909567597,0.607147099,-1.300785618,-0.315503101,1.326548085,Down,12.709961,2003,9,25,5
37890,1003.27002,1003.450012,996.080017,996.849976,1472500000,996.849976,-0.639911875,-0.60532059,-1.909567597,0.607147099,-1.300785618,-0.315503101,Down,7.369995,2003,9,26,6
37893,996.849976,1006.890015,995.309998,1006.580017,1366500000,1006.580017,0.976078772,-0.639911875,-0.60532059,-1.909567597,0.607147099,-1.300785618,Up,11.580017,2003,9,29,2
37894,1006.580017,1006.580017,990.359985,995.969971,1590500000,995.969971,-1.054068809,0.976078772,-0.639911875,-0.60532059,-1.909567597,0.607147099,Down,16.220032,2003,9,30,3
37895,995.969971,1018.219971,995.969971,1018.219971,1566300000,1018.219971,2.234003097,-1.054068809,0.976078772,-0.639911875,-0.60532059,-1.909567597,Up,22.25,2003,10,1,4
37896,1018.219971,1021.869995,1013.380005,1020.23999,1269300000,1020.23999,0.198387289,2.234003097,-1.054068809,0.976078772,-0.639911875,-0.60532059,Up,8.48999,2003,10,2,5
37897,1020.23999,1039.310059,1020.23999,1029.849976,1570500000,1029.849976,0.941933868,0.198387289,2.234003097,-1.054068809,0.976078772,-0.639911875,Up,19.070069,2003,10,3,6
37900,1029.849976,1036.47998,1029.150024,1034.349976,1025800000,1034.349976,0.436956849,0.941933868,0.198387289,2.234003097,-1.054068809,0.976078772,Up,7.329956,2003,10,6,2
37901,1034.349976,1039.25,1026.27002,1039.25,1279500000,1039.25,0.473729793,0.436956849,0.941933868,0.198387289,2.234003097,-1.054068809,Up,12.97998,2003,10,7,3
37902,1039.25,1040.060059,1030.959961,1033.780029,1262500000,1033.780029,-0.526338321,0.473729793,0.436956849,0.941933868,0.198387289,2.234003097,Down,9.100098,2003,10,8,4
37903,1033.780029,1048.280029,1033.780029,1038.72998,1578700000,1038.72998,0.478820529,-0.526338321,0.473729793,0.436956849,0.941933868,0.198387289,Up,14.5,2003,10,9,5
37904,1038.72998,1040.839966,1035.73999,1038.060059,1108100000,1038.060059,-0.064494239,0.478820529,-0.526338321,0.473729793,0.436956849,0.941933868,Down,5.099976,2003,10,10,6
37907,1038.060059,1048.900024,1038.060059,1045.349976,1040500000,1045.349976,0.702263509,-0.064494239,0.478820529,-0.526338321,0.473729793,0.436956849,Up,10.839965,2003,10,13,2
37908,1045.349976,1049.48999,1040.839966,1049.47998,1271900000,1049.47998,0.395083378,0.702263509,-0.064494239,0.478820529,-0.526338321,0.473729793,Up,8.650024,2003,10,14,3
37909,1049.47998,1053.790039,1043.150024,1046.76001,1521100000,1046.76001,-0.259173119,0.395083378,0.702263509,-0.064494239,0.478820529,-0.526338321,Down,10.640015,2003,10,15,4
37910,1046.76001,1052.939941,1044.040039,1050.069946,1417700000,1050.069946,0.316207724,-0.259173119,0.395083378,0.702263509,-0.064494239,0.478820529,Up,8.899902,2003,10,16,5
37911,1050.069946,1051.890015,1036.569946,1039.319946,1352000000,1039.319946,-1.023741327,0.316207724,-0.259173119,0.395083378,0.702263509,-0.064494239,Down,15.320069,2003,10,17,6
37914,1039.319946,1044.689941,1036.130005,1044.680054,1172600000,1044.680054,0.515732236,-1.023741327,0.316207724,-0.259173119,0.395083378,0.702263509,Up,8.559936,2003,10,20,2
37915,1044.680054,1048.569946,1042.589966,1046.030029,1498000000,1046.030029,0.129223775,0.515732236,-1.023741327,0.316207724,-0.259173119,0.395083378,Up,5.97998,2003,10,21,3
37916,1046.030029,1046.030029,1028.390015,1030.359985,1647200000,1030.359985,-1.498049154,0.129223775,0.515732236,-1.023741327,0.316207724,-0.259173119,Down,17.640014,2003,10,22,4
37917,1030.359985,1035.439941,1025.890015,1033.77002,1604300000,1033.77002,0.33095569,-1.498049154,0.129223775,0.515732236,-1.023741327,0.316207724,Up,9.549926,2003,10,23,5
37918,1033.77002,1033.77002,1018.320007,1028.910034,1420300000,1028.910034,-0.470122552,0.33095569,-1.498049154,0.129223775,0.515732236,-1.023741327,Down,15.450013,2003,10,24,6
37921,1028.910034,1037.75,1028.910034,1031.130005,1371800000,1031.130005,0.215759486,-0.470122552,0.33095569,-1.498049154,0.129223775,0.515732236,Up,8.839966,2003,10,27,2
37922,1031.130005,1046.790039,1031.130005,1046.790039,1629200000,1046.790039,1.518725469,0.215759486,-0.470122552,0.33095569,-1.498049154,0.129223775,Up,15.660034,2003,10,28,3
37923,1046.790039,1049.829956,1043.349976,1048.109985,1562600000,1048.109985,0.126094627,1.518725469,0.215759486,-0.470122552,0.33095569,-1.498049154,Up,6.47998,2003,10,29,4
37924,1048.109985,1052.810059,1043.819946,1046.939941,1629700000,1046.939941,-0.111633704,0.126094627,1.518725469,0.215759486,-0.470122552,0.33095569,Down,8.990113,2003,10,30,5
37925,1046.939941,1053.089966,1046.939941,1050.709961,1498900000,1050.709961,0.360098975,-0.111633704,0.126094627,1.518725469,0.215759486,-0.470122552,Up,6.150025,2003,10,31,6
37928,1050.709961,1061.439941,1050.709961,1059.02002,1378200000,1059.02002,0.790899421,0.360098975,-0.111633704,0.126094627,1.518725469,0.215759486,Up,10.72998,2003,11,3,2
37929,1059.02002,1059.02002,1051.699951,1053.25,1417600000,1053.25,-0.544845224,0.790899421,0.360098975,-0.111633704,0.126094627,1.518725469,Down,7.320069,2003,11,4,3
37930,1053.25,1054.540039,1044.880005,1051.810059,1401800000,1051.810059,-0.136714075,-0.544845224,0.790899421,0.360098975,-0.111633704,0.126094627,Down,9.660034,2003,11,5,4
37931,1051.810059,1058.939941,1046.930054,1058.050049,1453900000,1058.050049,0.593262058,-0.136714075,-0.544845224,0.790899421,0.360098975,-0.111633704,Up,12.009887,2003,11,6,5
37932,1058.050049,1062.390015,1052.170044,1053.209961,1440500000,1053.209961,-0.457453596,0.593262058,-0.136714075,-0.544845224,0.790899421,0.360098975,Down,10.219971,2003,11,7,6
37935,1053.209961,1053.650024,1045.579956,1047.109985,1243600000,1047.109985,-0.579179482,-0.457453596,0.593262058,-0.136714075,-0.544845224,0.790899421,Down,8.070068,2003,11,10,2
37936,1047.109985,1048.22998,1043.459961,1046.569946,1162500000,1046.569946,-0.051574238,-0.579179482,-0.457453596,0.593262058,-0.136714075,-0.544845224,Down,4.770019,2003,11,11,3
37937,1046.569946,1059.099976,1046.569946,1058.530029,1349300000,1058.530029,1.142788692,-0.051574238,-0.579179482,-0.457453596,0.593262058,-0.136714075,Up,12.53003,2003,11,12,4
37938,1058.560059,1059.619995,1052.959961,1058.410034,1383000000,1058.410034,-0.011336003,1.142788692,-0.051574238,-0.579179482,-0.457453596,0.593262058,Down,6.660034,2003,11,13,5
37939,1058.410034,1063.650024,1048.109985,1050.349976,1356100000,1050.349976,-0.761525093,-0.011336003,1.142788692,-0.051574238,-0.579179482,-0.457453596,Down,15.540039,2003,11,14,6
37942,1050.349976,1050.349976,1035.280029,1043.630005,1374300000,1043.630005,-0.639783991,-0.761525093,-0.011336003,1.142788692,-0.051574238,-0.579179482,Down,15.069947,2003,11,17,2
37943,1043.630005,1048.77002,1034,1034.150024,1354300000,1034.150024,-0.908366083,-0.639783991,-0.761525093,-0.011336003,1.142788692,-0.051574238,Down,14.77002,2003,11,18,3
37944,1034.150024,1043.949951,1034.150024,1042.439941,1326200000,1042.439941,0.801616478,-0.908366083,-0.639783991,-0.761525093,-0.011336003,1.142788692,Up,9.799927,2003,11,19,4
37945,1042.439941,1046.47998,1033.420044,1033.650024,1326700000,1033.650024,-0.843206084,0.801616478,-0.908366083,-0.639783991,-0.761525093,-0.011336003,Down,13.059936,2003,11,20,5
37946,1033.650024,1037.569946,1031.199951,1035.280029,1273800000,1035.280029,0.15769409,-0.843206084,0.801616478,-0.908366083,-0.639783991,-0.761525093,Up,6.369995,2003,11,21,6
37949,1035.280029,1052.079956,1035.280029,1052.079956,1302800000,1052.079956,1.622742304,0.15769409,-0.843206084,0.801616478,-0.908366083,-0.639783991,Up,16.799927,2003,11,24,2
37950,1052.079956,1058.050049,1049.310059,1053.890015,1333700000,1053.890015,0.172045764,1.622742304,0.15769409,-0.843206084,0.801616478,-0.908366083,Up,8.73999,2003,11,25,3
37951,1053.890015,1058.449951,1048.280029,1058.449951,1097700000,1058.449951,0.432676649,0.172045764,1.622742304,0.15769409,-0.843206084,0.801616478,Up,10.169922,2003,11,26,4
37953,1058.449951,1060.630005,1056.77002,1058.199951,487220000,1058.199951,-0.023619445,0.432676649,0.172045764,1.622742304,0.15769409,-0.843206084,Down,3.859985,2003,11,28,6
37956,1058.199951,1070.469971,1058.199951,1070.119995,1375000000,1070.119995,1.126445337,-0.023619445,0.432676649,0.172045764,1.622742304,0.15769409,Up,12.27002,2003,12,1,2
37957,1070.119995,1071.219971,1065.219971,1066.619995,1383200000,1066.619995,-0.327066125,1.126445337,-0.023619445,0.432676649,0.172045764,1.622742304,Down,6,2003,12,2,3
37958,1066.619995,1074.300049,1064.630005,1064.72998,1441700000,1064.72998,-0.177196659,-0.327066125,1.126445337,-0.023619445,0.432676649,0.172045764,Down,9.670044,2003,12,3,4
37959,1064.72998,1070.369995,1063.150024,1069.719971,1463100000,1069.719971,0.468662581,-0.177196659,-0.327066125,1.126445337,-0.023619445,0.432676649,Up,7.219971,2003,12,4,5
37960,1069.719971,1069.719971,1060.089966,1061.5,1265900000,1061.5,-0.768422692,0.468662581,-0.177196659,-0.327066125,1.126445337,-0.023619445,Down,9.630005,2003,12,5,6
37963,1061.5,1069.589966,1060.930054,1069.300049,1218900000,1069.300049,0.734813848,-0.768422692,0.468662581,-0.177196659,-0.327066125,1.126445337,Up,8.659912,2003,12,8,2
37964,1069.300049,1071.939941,1059.160034,1060.180054,1465500000,1060.180054,-0.85289391,0.734813848,-0.768422692,0.468662581,-0.177196659,-0.327066125,Down,12.779907,2003,12,9,3
37965,1060.180054,1063.02002,1053.410034,1059.050049,1444000000,1059.050049,-0.10658614,-0.85289391,0.734813848,-0.768422692,0.468662581,-0.177196659,Down,9.609986,2003,12,10,4
37966,1059.050049,1073.630005,1059.050049,1071.209961,1441100000,1071.209961,1.148190495,-0.10658614,-0.85289391,0.734813848,-0.768422692,0.468662581,Up,14.579956,2003,12,11,5
37967,1071.209961,1074.76001,1067.640015,1074.140015,1223100000,1074.140015,0.273527516,1.148190495,-0.10658614,-0.85289391,0.734813848,-0.768422692,Up,7.119995,2003,12,12,6
37970,1074.140015,1082.790039,1068,1068.040039,1520800000,1068.040039,-0.567893935,0.273527516,1.148190495,-0.10658614,-0.85289391,0.734813848,Down,14.790039,2003,12,15,2
37971,1068.040039,1075.939941,1068.040039,1075.130005,1547900000,1075.130005,0.663829608,-0.567893935,0.273527516,1.148190495,-0.10658614,-0.85289391,Up,7.899902,2003,12,16,3
37972,1075.130005,1076.540039,1071.140015,1076.47998,1441700000,1076.47998,0.125563885,0.663829608,-0.567893935,0.273527516,1.148190495,-0.10658614,Up,5.400024,2003,12,17,4
37973,1076.47998,1089.5,1076.47998,1089.180054,1579900000,1089.180054,1.179778002,0.125563885,0.663829608,-0.567893935,0.273527516,1.148190495,Up,13.02002,2003,12,18,5
37974,1089.180054,1091.060059,1084.189941,1088.660034,1657300000,1088.660034,-0.047744172,1.179778002,0.125563885,0.663829608,-0.567893935,0.273527516,Down,6.870118,2003,12,19,6
37977,1088.660034,1092.939941,1086.140015,1092.939941,1251700000,1092.939941,0.39313531,-0.047744172,1.179778002,0.125563885,0.663829608,-0.567893935,Up,6.799926,2003,12,22,2
37978,1092.939941,1096.949951,1091.72998,1096.02002,1145300000,1096.02002,0.281815943,0.39313531,-0.047744172,1.179778002,0.125563885,0.663829608,Up,5.219971,2003,12,23,3
37979,1096.02002,1096.400024,1092.72998,1094.040039,518060000,1094.040039,-0.180651901,0.281815943,0.39313531,-0.047744172,1.179778002,0.125563885,Down,3.670044,2003,12,24,4
37981,1094.040039,1098.469971,1094.040039,1095.890015,356070000,1095.890015,0.169095822,-0.180651901,0.281815943,0.39313531,-0.047744172,1.179778002,Up,4.429932,2003,12,26,6
37984,1095.890015,1109.47998,1095.890015,1109.47998,1058800000,1109.47998,1.240084754,0.169095822,-0.180651901,0.281815943,0.39313531,-0.047744172,Up,13.589965,2003,12,29,2
37985,1109.47998,1109.75,1106.410034,1109.640015,1012600000,1109.640015,0.014424325,1.240084754,0.169095822,-0.180651901,0.281815943,0.39313531,Up,3.339966,2003,12,30,3
37986,1109.640015,1112.560059,1106.209961,1111.920044,1027500000,1111.920044,0.205474656,0.014424325,1.240084754,0.169095822,-0.180651901,0.281815943,Up,6.350098,2003,12,31,4
37988,1111.920044,1118.849976,1105.079956,1108.47998,1153200000,1108.47998,-0.309380519,0.205474656,0.014424325,1.240084754,0.169095822,-0.180651901,Down,13.77002,2004,1,2,6
37991,1108.47998,1122.219971,1108.47998,1122.219971,1578200000,1122.219971,1.23953443,-0.309380519,0.205474656,0.014424325,1.240084754,0.169095822,Up,13.739991,2004,1,5,2
37992,1122.219971,1124.459961,1118.439941,1123.670044,1494500000,1123.670044,0.129214685,1.23953443,-0.309380519,0.205474656,0.014424325,1.240084754,Up,6.02002,2004,1,6,3
37993,1123.670044,1126.329956,1116.449951,1126.329956,1704900000,1126.329956,0.236716464,0.129214685,1.23953443,-0.309380519,0.205474656,0.014424325,Up,9.880005,2004,1,7,4
37994,1126.329956,1131.920044,1124.910034,1131.920044,1868400000,1131.920044,0.496309982,0.236716464,0.129214685,1.23953443,-0.309380519,0.205474656,Up,7.01001,2004,1,8,5
37995,1131.920044,1131.920044,1120.900024,1121.859985,1720700000,1121.859985,-0.888760567,0.496309982,0.236716464,0.129214685,1.23953443,-0.309380519,Down,11.02002,2004,1,9,6
37998,1121.859985,1127.849976,1120.900024,1127.22998,1510200000,1127.22998,0.478668913,-0.888760567,0.496309982,0.236716464,0.129214685,1.23953443,Up,6.949952,2004,1,12,2
37999,1127.22998,1129.069946,1115.189941,1121.219971,1595900000,1121.219971,-0.533166178,0.478668913,-0.888760567,0.496309982,0.236716464,0.129214685,Down,13.880005,2004,1,13,3
38000,1121.219971,1130.75,1121.219971,1130.52002,1514600000,1130.52002,0.829458023,-0.533166178,0.478668913,-0.888760567,0.496309982,0.236716464,Up,9.530029,2004,1,14,4
